Medallion,Number_of_Rides,Total
B499CB2304D42A4542B760D54D2A00FB,5898,162468.0
87287883FDA6BFF24844BD144BEF2B55,9469,162443.0
F0D3979014729585E8D6E2AE3EC3B1FD,9892,162394.0
13993464AC85D42D66FC51B38BA6BFA5,9069,162296.0
89D01DFD5B51F4374157F9973D081ED0,7649,162239.0
4E8142153D6520C415A644671066AA97,10516,162191.0
517D73176C809AF0C8360D9E823C3A43,10480,162191.0
AC597151D8D0F6CCD11A90191DE3A542,8925,162163.0
5E162F2D7F569949769648C56A23C525,13136,162156.0
FC45451E7296418C8FF953B97B4EEF67,11978,162108.0
B685F8B1CD40C96AD9C3876B904609B2,8056,162079.0
B2B192267577F495EF03D4CFD698122B,11882,162063.0
8C78581373B43912B1D8E5F7152E9454,11062,162050.0
C4580AE98B332B1E4B6B822B1C2D03BE,8375,162036.0
0901A56EF820DE0A2F999426B5B3DDAE,8505,162029.0
20A8E71A40F372EFE0DC25B24873D601,11125,162003.0
AB6DA7617FAE03415444AF0209257C1B,6617,161942.0
1431E056A35F588107E3BC378BB6B350,9247,161928.0
41F532ECBDD22DFA03C195CD8766AE3D,8912,161868.0
695017004EC78E71502150395797EA7A,9493,161795.0
F4EB6961CAE1BA906C27C01798A551EB,11549,161770.0
286A095C607BD81063E933FAB4790E59,9910,161769.0
0C699F53672C5CB1E0FABDF47A30D992,8873,161757.0
3B87365308432E526C0F8DFE939E065A,8092,161731.0
06EEA6240F616CCE31E5F33D901DAAB0,6608,161721.0
92D4CEDC359FE5B6FC87912C6B4DEB3D,8569,161668.0
FEA1F3EC5826C08E6EDD85C7E8B15470,9543,161620.0
93DC864A656610E4E968600D41BEDDFB,10560,161554.0
095FB08B5C968BC1BFA396E4A297741D,9010,161524.0
4475827092F6EC564F07F79E8DFF1E77,7176,161478.0
1D426A1D4A9DFFACBEB26889355C567F,12092,161470.0
28B0F9D039C707889FAB90A73377CDE4,7616,161453.0
8B75EE1D9119535F80410DD47EF3E40D,8890,161441.0
C8DF50155BF6D7C270502CB0F3B648F1,8639,161394.0
68C16D7F4E166C7A3724D08682DB378F,9589,161315.0
D8D922CA0EA4C0E16BF7C5EB2791E431,11376,161297.0
AA105C297823E6DA7FFADCED7B9F1A2D,11894,161243.0
7A8F9912C47E95F8A55886BB224FA573,9140,161231.0
536647D454CFD7B448F2DD3F18AE88AF,10836,161210.0
9628EE58FCE1BC96FB3E9CB449EC1B88,9205,161176.0
AF3538C86DA43BE385863CF74F33F810,11819,161175.0
AE5823D849CD24ED19AC5F77B55D4122,7678,161151.0
893CA27A6C4A50E206D8FF7A042F97A5,10415,161143.0
5C08E19D0321C72DF39FE0AFA3882A26,8230,161127.0
69D47F04D4A4E7607133CC3B12DB03BB,10828,161117.0
37B8441DA61773CF73C487BAA30602C9,11607,161042.0
ECEADE72BFBDC897CE193F99D667584C,8002,161020.0
D7C86E140CD7528EC2C9776B4E1514FC,7575,160952.0
981F994EA2D21492D75D1B357925A95A,5910,160925.0
261C653BF512F63CE52FDB6268806A3D,11397,160923.0
07EEF4731689C12AFD9FF7ED1DA46864,10438,160881.0
E047F9D06A6E21620314AA80BE3816B8,7179,160868.0
4A407DCE1D78B4AC493D697280D7526C,5773,160866.0
89E13032051F261A50382B4FCA22D5D4,11469,160854.0
EAC0BC05C94DF52D4EDFF28BC806FFE3,10881,160835.0
5AE657A8E4BB240F76164BFA73BB67EE,10335,160822.0
5277B66A069EF1748D89C7F8959257E2,8285,160811.0
9244DC7CF86AACD18E3AC72332D2238B,6115,160807.0
3F38E295118F0BFFEF93ED81A5EFB47D,8196,160805.0
1D452EAF6ABF97FF830B27793689A48D,9830,160754.0
A2D6E9583600CCF686C9C7692D000F71,10569,160721.0
75E1366924083F355F1E7C0E4F9264A6,7957,160609.0
AB53FA653DC3A411CC60FC5E52F90A27,9452,160607.0
06D8978A9A802225226A2DA29A02829A,11039,160599.0
CBE031BED92D5E61DD78CD9EE6ED0ED0,12058,160556.0
A71991041221C87AFEBC95ECE9CF5033,6922,160524.0
EE1C04894C65A85F190ECFB32FCFBC0B,9917,160452.0
F0598BC914969DE4E6A6696EC2B67BF1,11642,160417.0
1F0E9473CC71F3FA82277858A5C41DF2,9293,160399.0
0A712B51B4FA8CE96DF4AB972E5E1D36,9180,160394.0
893ED1CFD062540A00966FAEA8A48C7A,7811,160376.0
76B7006C9CBBA0E4492B3460635CC868,7746,160366.0
4917429700A3283B2F48A2168AEB2E60,7332,160359.0
84DEC1DE49C9C6BC585A94A728FAE096,9507,160248.0
1D61CCB85944680F243B2B62F54DC232,11427,160223.0
FBAE44EAB60877770A28A57BA2C6C8E8,10015,160157.0
0527F096CC48AA3116F3781CD2E94A39,8036,160143.0
61071DBC4505819BD30CB1CE76C3EC34,10511,160115.0
ED92947B8194A53D688563F31E247C5D,7117,160070.0
FD3D93BC9307A6D4504131AA9BC84132,10946,160031.0
5AF4F5ECDBC0B95A2B0E7B2F4BF4B713,11744,159986.0
54E7F26D51D447AE8A1C8B23D3EAD5BE,9351,159985.0
B658FBE9DB3254A1622D72C7F6CB1024,9860,159975.0
30773A71A3FF0114F9C3855E8C95C7FA,8159,159971.0
C7CCF005EE37A825A7D91E63AC8FFD28,11333,159955.0
E3FD0A4DE92A3B02B63C343FDEE99BAC,11552,159944.0
150A921B07577B6CC88C03FEFCD28EF4,10915,159893.0
E3E4AA22FF0F3AFF58067D89F08633B4,11395,159868.0
25D30C3F147DA8A9F454185CD59411D9,5162,159794.0
47E0D5478FB387F85A6500031091CCC1,11612,159671.0
77D9307463817B2441A5FDCBC87C0569,7240,159648.0
C7ED3A716EBA5A896322DD01D3FE5041,11879,159567.0
235F4564A023104635A657F3B2156A9B,11507,159535.0
055431BCEB77AE6040AA0A327ACC6FB6,10969,159519.0
E7C8D42F48FC4883ADCD3D2CCA81A866,10381,159485.0
ABD45A3F784CEDE1D4891351BC5285A5,10076,159284.0
776DBA14EC802845844FA933FFA2F890,11271,159278.0
67EF2521D4D3A785DD5E11B7A4222F95,10121,159197.0
0C351FB165EBF15103C8E766CE4CC893,6374,159171.0
DE4ECDEF5D8A4DE9754F588F8DDDE1B0,10551,159101.0
8E2E4C6A7943A9D72BF70207C6CFFAB9,11912,159083.0
F33C5C60F7AAA4F6749767690C558156,12059,158963.0
5638E5AFBBB4B5B96077AD119C81032B,10872,158952.0
3C488C15DFB2E33461EE2FF0E0146E91,10954,158950.0
532C971E926E4374323242A9770EF97B,8719,158950.0
79226DFE9FE8214391EE99E9D6DFBE48,9406,158865.0
A48FB16C3ACF5D733F2B905EBE8A5A7B,7551,158813.0
03BFF7EAF4BF26CCF024AD25137BEC0F,11219,158806.0
F9FA751DAECA69F0AF703177916A29F8,11199,158806.0
794817342567DDF7D4BBB90FF9397F9B,8271,158796.0
E12B223C548E0B93412E9492A9287DA1,9521,158755.0
A793FDE860EDA3F4157309FB08E6FCA0,5341,158738.0
6435FDE68AE8FC15C0AB6A3D1D760C10,9103,158723.0
DD6031B8C4AE907D69048CCD85E71D48,7717,158718.0
48186A4CEC71F1A3A2B148BA06FB303F,10282,158677.0
63F39E5C206E71C7E7F4C7C04A8AED32,10990,158673.0
B2F20B7747C2A32021BD7B3C0D82409B,11348,158671.0
A28E4793E7D4EFFC52E8859034C2B50C,13003,158602.0
5885E361A609F4E1B79284C447EF757F,8544,158570.0
9DED08AADE1FA8C377B4D6A21499B918,6871,158563.0
B36C2DE8A3D150A610BE194AF379F5EF,8687,158549.0
2A0FF26EFBEFE021508503413C3D2B74,11155,158508.0
FA9A56A7ABF4EEA52C978C35E75FB56A,9180,158496.0
DDCBE3295F4678F613FE6424F03078ED,9331,158434.0
B53D45E3A78F9845661F6EE2A33B2A68,10889,158354.0
DAF57CF25F00457CC6077CD628EC71AC,7621,158324.0
0437660BC3704C2F185301D539434A64,9384,158285.0
FCD7CABCC9336447463200CE5F6FCD5A,11120,158277.0
82A3E09654352FD7B278B76E1A41778C,11146,158275.0
A48E6C5EFF438FEA00332AF94FEDF36A,9030,158274.0
864793D35F60D4E1682D28814B94B41B,11005,158208.0
411FECFF7595823A57FF9F77E7C7A0B7,10522,158205.0
C4A14B1D630780E567259C2D75D934C2,9339,158172.0
22D70BF00EEB0ADC83BA8177BB861991,9662,158155.0
0D81662FA2A114D2E635B951A7BFED2C,8249,158148.0
55735AFEE5FCC488725305B2A78BC4A5,6389,158148.0
067D31C9B4C009B473FB09D645591B9B,9606,158094.0
61299525F56785E82719709E63094943,8066,158080.0
E92E554F07F3BDC69ED819CC3DD578C1,7631,158059.0
B11FEAD7020BDFAC7B8B10A6968513B3,10810,158045.0
FCA7A2F408CAC0F3BCFD342DE855C6D9,9463,157967.0
89AF55C168D9A02D3E04FC1C62DC98CB,9080,157957.0
9A23E52BE3590D9D7B7216A027700D5A,10194,157891.0
CF84D983084C96BF9095C8DB4B84C282,9753,157889.0
331A121299C90E1AA42F51257CE26230,11391,157885.0
73AF62EE6B154EA522B2A113CD2AD9E8,10577,157862.0
0EEACB51402D1152C88ACD4B0F500770,9195,157858.0
C8527B33363B125B1FF7C88C6294F53A,9978,157831.0
8BF79079844991F0D1A4BC1F54B0B093,10740,157816.0
39BD7400503835BEB986C87B722944C3,8861,157815.0
4D3A205CED78B062198F68939C5BAF13,11091,157814.0
B6A8EC82A899982DBD775447A8D860FD,9040,157788.0
4A062EFDCA34C0785EB7E60BEEFAD433,5315,157772.0
AFFD503389404BD6140EB24B561FB31D,10342,157768.0
1C749482B6DF068B770967736311CB68,11246,157761.0
06586E5847B5B478CBFBE871DFCA5EBE,11603,157708.0
0E7E4CA8340E6E26DE6BD53AD64563DA,6310,157707.0
FFD8F49027A47FE0B5C6A597CAD3B3AF,6613,157704.0
312281B9FC2886045B4CBD195134AD1E,10637,157703.0
A96F15C581B633856CDD9EC04FD66355,10640,157646.0
11AD539AEC155D68644C384188F4D961,10418,157644.0
7CFFFEDD565F3FA652CD157B98FE3630,9634,157642.0
AAA12218D7DC71B5948E40C619DB0C31,8771,157618.0
445F6F3E3624FEB7576F15B0BCEFBD97,8370,157614.0
D68FA632AB8C23017BD63056B4DF1793,7901,157555.0
5557B77A895DD9A9398F77DA115353B6,11374,157459.0
70A231BB79846F498FC9E4A45E7F1A25,10702,157442.0
4AC8E1D311D3123074C3CE73D5F8A36D,8753,157383.0
63E5126A08520016E7EB8B89551CF434,10395,157327.0
59CE8491D0F38907ED26B9BFB974F826,9745,157303.0
94217F40CD6BFCC245866ACDEAAA28CF,10806,157297.0
0BB9A21E40969D85C11E68A12FAD8DDA,9657,157284.0
7AC145EFAEE97AEDD23A5729519A15D6,11228,157236.0
801C6BFB48771400D86D72D3B26BAEFC,9170,157138.0
5991F10DB124C9B49009E8976E847994,8805,157098.0
5E24B34F69DA2D00BB5CD59D021A046A,10459,157025.0
6264E29555000F7CB82494B0093BA9F5,10152,157022.0
4EE5F2532F57F21244FCC00EEFC37BBC,10322,157019.0
B03043D333781B84FB42C97659BF1F3A,9586,157016.0
945F1F65FAA293DA1CFF854EB75768C8,11418,156958.0
98B18A77F70B2DD0DF4D17F047440319,8533,156893.0
17BAE7C2A38C54CBC82BC2618A0397AC,10563,156855.0
917F9DD3994E136B5305684B4B2C2232,9754,156848.0
8DC84A098D15C57FE44EE63F338EA5D6,10604,156832.0
DC60F5C075F3017F01A10E43778FF16C,10817,156760.0
5A107580BB40D06A40407CE799382C85,9440,156737.0
64135298CC40A39F9B898F81EAC0AC6B,10703,156660.0
8CB7608982B6DA3FCFE48CF8E35CAA08,11766,156631.0
EE99E62E4B8480907832AD2868B39032,7243,156619.0
14547B7468E450602F00C75C2AD2774A,9047,156592.0
43EEBA2ADA3B830F127B106D9CED392F,7109,156583.0
0DB4BD0F6A4A3664C16573C16E3D3515,6251,156556.0
9A5A39D09C5AA4E8F69F5BB80F83D6EB,9089,156549.0
F23C872BC8059C503C6DBF47F9A79032,8765,156471.0
A118C332EB029F3E432C0E7EC5D46172,8504,156467.0
68A7D5D36DC15C83B2C6854D6515F779,10547,156425.0
0C1492731AB1DE354DEA1F6FB87AA4C9,9111,156424.0
34DA8A16753DEA2DEE47DDEC59C7C0EF,10170,156391.0
925371A9F877B2B362FEF8876DCDBF6F,10241,156377.0
D712A102A30ADC709148349DA0C44B1E,9192,156331.0
8E0649D99DA08DF59A13D940762DC06C,8810,156331.0
87161B1E9046C244B9B421F67C25F370,10806,156219.0
EA83B69F0A8B63F93FE8485A0381A9EB,10472,156179.0
7DE03ADA92FBF31073DDF11CE229B9EC,8589,156139.0
62BC259E8067699FD35FE613227B540A,11194,156112.0
1DBB8317ABA9B125CD7B8220B990F3A2,10479,156111.0
14AF1FB37578BC5E017595D2AFE2EF3B,10580,156098.0
A9FA2A0ED97EA4E020F7CB4EF1776CC9,10078,156092.0
8336CB5700E3C8E4F526F741C4C8516C,10558,156076.0
302011C4008AD527D65AE9FDCC3C5023,10984,156055.0
FE7CBC5D2DBB1E6C581B6E133F774DF4,9153,156012.0
295B030A8B4DA4560BD5A354AA5ACB1D,10183,155969.0
3716EADE180B4801FED314DFB491B6E9,11039,155934.0
FD631F3F8981584EA408223CA3BE6F26,10025,155917.0
E7E1ED794DE488171E5F3B4BA0633F0C,10059,155870.0
D2A91E14822D974D0FAC7790600A525D,6955,155768.0
4C7285C2153FF27F7C6E5DF63F9F96CE,10809,155694.0
B79765D48DDE82105BF9018FF5638472,10003,155692.0
8F4D67B9A0D79E4796CD63DC061A8E66,9661,155610.0
CDDF1BFE06D7A2573F5532162B1DD537,11288,155603.0
3E585C6E05601AA65D3D3C55DD08B149,10737,155555.0
85278944CDB91980FA465FF4D4667A5A,10336,155493.0
56BB3921827DA6E38B82A7241797D720,10640,155491.0
C775132BA6B9CBEFED09F20B715583E6,9693,155488.0
5B96B147C2D499467F4572D38CBC179A,9277,155484.0
1B54A24AF23FD2C4CA404390E9038A5D,10148,155484.0
624323C614CC7FE333D91AD6989BCF9A,11111,155451.0
080147BF47D704D6079EF86F99FB194F,10187,155404.0
15D917C517FAE830A34AFACE40076E60,11237,155237.0
9E4D3417A7E9A965AA0BCBEC6ECA9CE9,8890,155230.0
93C092FD247105BCF1D0F550747BD34A,6565,155226.0
1FA2B147A80EB9BE56AD6459607E0966,10352,155168.0
7B59F6023736C5217B613D17B4ED6A9C,9628,155145.0
3357A44D5456675BF531804275FAEFB3,8135,155142.0
08B8CD4A3E1A0804F67F9B4328411987,10181,155103.0
EEE29CD2285F27A55C6900A33AFF06CA,7891,155036.0
FD3066E938631F2F7CE93624BF950FD8,8412,155028.0
F29681CC66025DAC0CE70B88599B96D3,11230,154952.0
02CA37A61A6E2A5B32706EB1F07AF4BD,10925,154812.0
8060E3B6766FB30FB02A4AB29E1CA262,8425,154804.0
C46D3783D9D433FAF13FE053ED147846,10471,154764.0
6636071EC8738352736BEEE344B4D9C5,8241,154763.0
D00D33CDE1799A1F03822CA8AA31A3F9,11405,154744.0
DA2D43EF39021717C6678076161BC86B,9884,154675.0
0A72CCB7739854D1C02CCD418773E7F0,11989,154635.0
4858910DB13105540F707E0E5BF69A74,10874,154573.0
E65AA70ADDDABB33CFBDEA2744A8D4CC,9670,154535.0
B24E8D1822D9274C2E4EB3E5B82E61CA,9118,154524.0
91D30DDE308C69F6232F4D78910ABA5D,6738,154519.0
B620FF1CD0B80A120894F7A1D376582D,11266,154498.0
DDFCB21FBFC7C663855B5460CA828068,9790,154496.0
BC94750F52480E6BC457A2E7EF30F7F5,5011,154489.0
281BD3C8825FF093DCEC21A7E65697CE,9746,154449.0
74D86A2CEBC2476A33F47C3639A91033,11286,154442.0
98C89210E1228F7AEE1D1A858F79E683,9309,154433.0
EC6471E43F1CBAF6E52A4720B823DCDA,5362,154429.0
1C6DD9530E52969E2B4574700F4A558D,11022,154365.0
953B8371833AEBB0108D81107295BBB3,9505,154307.0
D230060156556C6183BCE5FD0CEB6FCD,11773,154277.0
12061683078D39AF29E0BB6A37AF18F0,10324,154262.0
83745CABFF0A2763618FB3837366889B,9403,154247.0
A2F74AA9C9922F910B53BD1B14DF5591,6045,154234.0
3F07426115E7130B82F2143D59087F5A,6167,154087.0
5A47679B2C90EA16E47F772B9823CE51,9524,153972.0
EF60A05CB535A1635D479D22ED0FCE09,10553,153937.0
DB838ACD62E7E39276E590C5DF53CE6B,10044,153768.0
506DF1356EA4AAA9DE38EE3103CDAAF9,10289,153759.0
7B501672204EB6B8777CE5C16296AC66,9879,153650.0
858985ACA0C81FB26821DAD2318FBF67,8844,153636.0
F594C7D6A86702C387C797A1976D2499,11355,153569.0
1D63D831583C751816DFB6BC7B910BC9,4646,153559.0
E0600C169DAB1E5E301DFF249E5C6ACA,9288,153533.0
0A36A8D7336E2AD1834015A35486B8F7,8325,153523.0
0DE7599271B51CF717223FB9BFA3B7E6,7536,153518.0
78076B661C5A56DE8A741FAEE3873F84,10923,153503.0
88F358FF417D83283FB9CA5398EECA7A,8528,153492.0
2AD469091BAD5E1B0C3E0C7974547410,8757,153490.0
9A7B15240D64B8C447FDAC7445D3A4A7,10519,153380.0
D7C699A3DC7546627155502A3B77FEB2,9754,153315.0
396CD3BD40E4004A37851441CF22F624,10143,153288.0
22AD66383D7D5951D244D540D95AD6AE,8520,153253.0
5414A84BA8AFA2AE7BC61D503F916890,11114,153238.0
A85E116617DAF47198EC6352907FD39A,9219,153220.0
2F4FF1FF7318EA6744C0E001220E72E2,10920,153215.0
3AE97F87BD1EADD5889B7DB23FB8AF06,11301,153140.0
527535380EFB115CB436C4240A280ED8,10976,153114.0
8FA70F4D885EDC95AE1984BF965C783B,9931,153084.0
182AEEFB53A1EC846CE3A39734E07F15,9053,152876.0
9CAC4166F02FB8E4992C4724BCFAE759,8911,152871.0
E1D18D4E8BFD7A4E3647B3B1A22D64E8,9121,152857.0
E16051120C9733D3DE8A26A20EA09650,8775,152815.0
460B8CE23E04FD2859B13592F08BC898,10562,152786.0
1159BD618BE1D4A90D522416A77AC29A,9356,152757.0
4C4EFF9BD3B98FE8D852DE7FEE39E44A,10997,152737.0
0F1E2D72DB72AACD0C4DAFB091B6706C,9166,152724.0
79F8BDBA36705E3D392F98F9FAEA71CC,7206,152677.0
A363844E18C95B6C3990354B57B3D1E0,11147,152551.0
BE2AC92BC83FF5E58EA1D9E2D746A343,10488,152525.0
760057F143012691D626D253E2FDF86A,10759,152521.0
ADD6538B5CAE030254B2D57AB9C83EB7,10047,152519.0
A0178FFB6444CB042072F29605BB2C06,9895,152498.0
0B24D07EF93C5DB0EA3CBE1856480AB6,6676,152475.0
B63F389C023F6822DAC2AFBEE33ECFA6,9266,152453.0
117F88A0992F66ABF37006664D6F67C1,9076,152394.0
2530307F878ED3E72BC9B9AE69804F35,9381,152335.0
67424A3EE2C533FC4522FFB2C0903E9F,7169,152294.0
DFC68486EF21067186E4D0C2AC254B1E,9753,152281.0
6E49C343A5A6C2A0ECF414682F996DC4,10087,152258.0
1CBF02EC84498DD7635AB7C9906C09E2,9339,152241.0
8246E6EA0629256215FEEE7D4206D941,8698,152229.0
704952CE4BCE51ED52FBFD7BB1F0477C,7223,152212.0
313E0A78E56BA09DB953EEAE2F0899B2,9143,152208.0
FD249E27A08292D5DB3BE7FB5040E8E4,10724,152186.0
E468BC1A4499835E17A6D7300887A16B,6017,152146.0
FF2DE23F93FEC7FB11E82913FA575F94,10091,152145.0
013B19CB7EB624B18B948E2774906740,11165,152126.0
7BEEF410BB2AFE0D00193CEB6867FCCB,10387,152115.0
3503EA792E21583B6A9D35DFA4BD0229,6828,152073.0
E6AC2A08F1E0EBC4DA52447FAD43BDD4,11409,152062.0
3767F5EE2C9C530833B4FFD9C836D81D,9142,152026.0
B227A22DCC4179AF2FB5267EF24AADDF,10801,151992.0
A46B09B5A96431934557AF4C8EDDA93E,10190,151977.0
5A2978B048984FE36917999021F68205,6453,151953.0
77E5E449C5B604466F277408FE12DF77,9834,151947.0
D50A311587828AFEF1A0B4BE123A189E,10720,151945.0
55FA5A677288ABB9EC6ECA558E045E6D,7157,151899.0
710920BDB014F222CF591EEBB7D89EE2,4995,151895.0
D2EF609E0144B2FF8BA7A1785E4EED7D,10360,151862.0
8381F41A82DF98AA7CE913F3229AB7F6,8785,151853.0
5790EA1A16A18ECE812979A39AFCFD1A,8899,151823.0
9CB2A00FA2E927E700A918469A734CB7,6390,151743.0
BDE931F931986D17725E360C0FB57A89,8074,151676.0
F2C95279F7C853C848BADDA37362A672,10267,151611.0
E1DDD3344DBD20432B5D4E1E724066BF,10602,151592.0
C3089ED6CF9BD31C0FE784824C56D9B1,7272,151589.0
E6A4139C54D3ABAD83DCD49CFCB37356,7840,151553.0
72B830832E707F6C8079F4425F541F68,10488,151540.0
09DD913FFD1B4CBC78201D18AC71E8C0,6676,151510.0
85BD51176065206972CDF79A46C3D4A7,6347,151493.0
9DE97C5E2783CBFE1ED47247E1976A8C,10936,151363.0
E661B8FDCFC87DBFC9BB6C5F9D393F69,11200,151319.0
FB9CDDABA670D587FCA3442D6FDC7B0A,7108,151296.0
DCAB8CDD8278FFDFE8A93C5EC8EBBCAB,11575,151289.0
F47BA1952CC3C607BEC69E0208CD1ADE,9865,151256.0
2B24917466A4206A9483C2F0E2A5BFC2,10144,151243.0
1573B667872D77E8130DB3A06A6975A7,6309,151182.0
10723C5406688FAB5FDA64D56170D270,7899,150933.0
8F1D16CC6BCCCE935CBE1E9352973F11,10458,150872.0
FD063AD07E2D6A640612A34F231F539D,8526,150868.0
E503702F27F76667E6D97717853B11E9,3541,150863.0
DCDD025C953CA1BAAA7044C69BCE2D3D,6669,150828.0
F2D53D0905AE6A5E6957A5CC26D451AC,11178,150820.0
0EAA74957A1D47DBDF70DD1493908AD8,9215,150773.0
7B23E56F77AC683E4A3B2956EF093483,10155,150771.0
89A2BEB4E99A2BC98ED5E03532F89A9B,9896,150771.0
8FBFBDA6DFC78EE7028487F27CCB5474,8230,150765.0
EE3F7A660F4A6973335FB8A171440069,9376,150742.0
6168AA2FDDBC44D2B48D207E9E74F14F,9503,150705.0
FA8C6BEC76883E9E5080EDD69D66B411,5547,150697.0
866E152112F283ABFECE2A54C4593207,11043,150694.0
E79DEAC99C7B48BC786C70BDDF606B73,9433,150684.0
E885DF6A2B39A7CBFDDDDEE03E741934,10478,150652.0
7C85CB4609C72ADD64D1B852B177B29B,9202,150597.0
A0A29022C5AD140965898A950DF2D2D9,9154,150563.0
F49F1F6A52E83A5C0AAE45980174C6D8,10179,150518.0
E8AD74E6FA650D100A0848DCEA24C7EB,8398,150487.0
D06DCBCDF04FD9F7C867B9DBD99075E6,10079,150424.0
BE03B12A99778130CFA9DD402AAE0F0D,9659,150386.0
F64F24DD159BE7F6B69E2211EDD21D3A,10240,150362.0
D6D2CE7587CB2AAEF2F44B7FDD0CCB48,10290,150300.0
AC3D64470D31FDEFEA8ACFF5FD9F16FC,9577,150296.0
B4EA833D607E5886356128FF72B6C0F6,10986,150270.0
46C0D5EB24E9138C2BB0199F3CE7428C,6880,150165.0
37C01DE830A60CA5172850AAA6C9C0CF,11240,150141.0
ACA3DBD9985665B0353885F68216051F,6717,150116.0
B512339E333C538991208AC92F89F919,7279,150056.0
469C342BEF23F4A77887E09194BE394A,10875,150050.0
CD2319307E217878AA554374F4222157,10002,150047.0
E762E493EDF6CBF523C2D82AEE6DDD8E,8808,150042.0
F86B886997AB4F37E95987BE99D0120E,8587,149967.0
CAC69BD0D9A1095BA6501BD6DE457C12,10253,149962.0
7E24206797C98330AAA79BCAA8D3A872,10506,149889.0
CD7CCA81224D4D6255FDB47D4E966FB5,10148,149838.0
FA189EABBB4058AC0359AA1CF30F5313,7032,149575.0
20AF2EFE205C8A2B06438E8859152C36,10965,149461.0
5C1944F4CB7AD7D0A7A7BC48B6C5FDB2,9672,149311.0
B84469FA63799B9B4273D68EA324EFCA,8005,149221.0
90D2AB561A6D35A72DDCA3CB6CA02AB1,10417,149181.0
0C0FA7232FA799303AFA03B7B9757AC3,8586,149141.0
11815B094F2F5B2399C3FB55263E5E00,10651,149088.0
D3A05AEFAE11287BE7788F3B71DEDD2A,10564,149060.0
747F37FEBB61C962235EC4486F096AD8,7356,149059.0
B3FAAE078EE0E2D1FDD71E4BF7697877,12150,148947.0
72DB0E4FF718D0E06183644A89241970,3815,148937.0
2BA6269FB7FD30791F59A8CF2D2ED287,9610,148934.0
026B27179DE85CFDC57E5D97372C63F7,10198,148906.0
C1D37CC0BD6DD836B29936DADD869A8D,8555,148855.0
049C5CD553943B6C6139F6CF2527B158,10656,148746.0
BCC68C088A3B15A96D651B7F4F253326,7640,148695.0
38E50730900AE2F4F2ABE518CCBBED70,10434,148648.0
BAD8B01E081FCD561CA5BEFF35D35219,9636,148604.0
EE5B846D84202305CDB61B4BB2361D86,7736,148594.0
83568AB2A3FE2E465B67A524D4832C32,9413,148589.0
E63F7CDFDE21D0884C6E73DF45BA661B,9207,148558.0
AA42F76212C132E35CE3F1E0B7E8B74B,8803,148543.0
8201339ED22D2EF093219D39A166346D,8612,148463.0
7676A90A01C43B5355E4C85E68B7ED99,10276,148457.0
5A022528CD1174DF609DC92FF877EED2,8893,148424.0
989339FAC9276D9687C50EDB655E7E37,7794,148403.0
8406848F08701C806ED2BA77D493986D,8015,148385.0
FFA00BDFE6BC7DD95D36D20154B06A53,10620,148361.0
AD46B7F1DF39770161163EAE88574E58,8343,148285.0
AB445EDEF4210E66C596508E72EBF3C6,6656,148266.0
94B75E5069F7903E55F9883B42A24EB9,10733,148196.0
825E0A94817E0637210C06C0AAF8CBDF,9812,148185.0
D3995673C621426E23721D053ABD1DC0,9377,148086.0
0C58E359F3F8CDF2DCAF34240D4081E8,7349,148046.0
0A522ABFC595C8CA155690782639621E,10840,147933.0
AA45D0B2F3FB729FC3731DD892C623D0,9715,147919.0
1EAEE58E21B902BD784BC416492D8F87,10429,147902.0
C1E2700E22F97C267C59C62D29026F8A,8578,147872.0
1F1AB2B5CE2AEDBEC2683B802E123EDE,10949,147797.0
3F8D8853F7EF89A7630565DDA38E9526,7318,147765.0
FFE1AB76511357473BE3236025321493,10678,147514.0
A4AA0AE1CE77E8D74187BB69E4FA60D9,10905,147491.0
2B131E11C91746501DB1E449ACFDDED5,7949,147220.0
3206E5846DB6738B73F23B0F666A5756,6811,147106.0
AA948A04DDAC905E6C9897A96C940923,9222,147099.0
FFE25FFFBDE6A6019A6A9051C4E798FA,9727,147089.0
549EEAD18513BA2D6C6BB22D3C52B939,6922,146964.0
4D1AE7DCE758CBAF0038B2A1F9A8FF9F,9515,146938.0
B4927C0E2C4A9E33E1D8E4E630332D50,8916,146914.0
6E641E38EED1B073AA207FC3AB37B9D5,10681,146839.0
A647C8EA71E9380D04C0BCA82018B8A6,10444,146814.0
CA83E924BAD455C9052BE1F34D8CD700,7321,146765.0
79710DB01768D776810AA3D5AF38DF5B,9746,146717.0
7D61EF14AA7A367FB6F8D66AB32A1E49,9122,146637.0
7A60A7B144A615C5AEE7EB1AD260C0EC,8121,146604.0
146A8AB21CF866E722DE7CB2DBFE34DA,9581,146509.0
7B1A4B11D8DD853155FBEEEA693A0172,6884,146479.0
19C1C996BDB680CF00408E087EDB3E6D,6594,146467.0
6ABD4CFDB50CDE8FB93B3925F96C1FAB,6685,146448.0
1E4F223A103DF1EC0335E26FC90B8069,10083,146436.0
6A408493062BFADB63A5D01914612C86,8472,146426.0
2FD34773ECCE76E331A8158107BA3BE4,8275,146408.0
F6BD3BC7A18920DB6F0F4829B36D8326,7834,146394.0
D7479C954DF136B1545CBF8491361A8D,9012,146392.0
6AE49549AFB584A0B3A2BB56B5369747,8143,146285.0
826DBD92105633704DA76C7139743B3B,8706,146258.0
C422B199F109C21D0C43741BD2050112,7855,146138.0
2F70A725FD49E665C7E42C403EE3D9E0,6526,146105.0
